Task Name,Task Description,Folder Name,List Name,Status,Priority,Start Date,Due Date,Tags,Time Estimate,Task ID,Recurso,Etapa,Release,Depends On,Complejidad,Riesgo,Stream,Avance Objetivo %,Sprint,Mes Calendario,Tipo Metodologia
PoC: Centro de Alarmas [Live] — Entender necesidades y alcance,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Qué problema resuelve este módulo, quién lo usa en mina y qué significa tenerlo al 20%.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-09,2026-03-19,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-A,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S2,Marzo,Por etapa
PoC: Centro de Alarmas [Live] — Investigar referencias y alternativas,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Revisar mercado, ThingsBoard, normativa minera y buenas prácticas similares.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-09,2026-03-19,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-B,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S2,Marzo,Por etapa
PoC: Centro de Alarmas [Live] — Entrevistar usuarios y stakeholders,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Conversaciones con operaciones, geotecnia, TI, gerencia y mantenimiento.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-09,2026-03-19,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-C,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S2,Marzo,Por etapa
PoC: Centro de Alarmas [Live] — Revisar fuentes del prototipo,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Código fuente, APIs, pantallas reales, documentación y datos de prueba existentes.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-09,2026-03-19,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-D,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S2,Marzo,Por etapa
PoC: Centro de Alarmas [Live] — Ejecutar pruebas en el prototipo,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Navegar el módulo en la app, registrar bugs, medir tiempos y validar flujos clave.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-09,2026-03-19,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-E,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S2,Marzo,Por etapa
PoC: Centro de Alarmas [Live] — Retroalimentación y cierre al 20%,"MÓDULO DEL MENÚ: Centro de Alarmas [Live]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Alertas automáticas por umbrales, prioridades y enlace para crear informe desde alarma.

ACTIVIDAD DE ESTA TAREA: Acta PoC, lecciones aprendidas, lista de mejoras para Etapa 1 y confirmación 20% avance.

Referencia técnica (prototipo): AlarmCenter, onCreateReportFromAlarm, ack y severidad.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,NOTIFICACIONES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M06-F,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Entender necesidades y alcance,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Qué problema resuelve este módulo, quién lo usa en mina y qué significa tenerlo al 20%.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-A,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Investigar referencias y alternativas,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Revisar mercado, ThingsBoard, normativa minera y buenas prácticas similares.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-B,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Entrevistar usuarios y stakeholders,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Conversaciones con operaciones, geotecnia, TI, gerencia y mantenimiento.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-C,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Revisar fuentes del prototipo,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Código fuente, APIs, pantallas reales, documentación y datos de prueba existentes.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-D,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Ejecutar pruebas en el prototipo,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Navegar el módulo en la app, registrar bugs, medir tiempos y validar flujos clave.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-E,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Video Vigilancia (diagrama CCTV) — Retroalimentación y cierre al 20%,"MÓDULO DEL MENÚ: Video Vigilancia (diagrama CCTV)
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Monitoreo visual de cámaras en faena con diagrama de ubicación y streaming.

ACTIVIDAD DE ESTA TAREA: Acta PoC, lecciones aprendidas, lista de mejoras para Etapa 1 y confirmación 20% avance.

Referencia técnica (prototipo): VideoDiagram, CctvStreamVideo, /api/surveillance/cameras.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"INFRAESTRUCTURA,SEGURIDAD,ARQUITECTURA,GESTION_PROYECTO",3,E0-M07-F,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Entender necesidades y alcance,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Qué problema resuelve este módulo, quién lo usa en mina y qué significa tenerlo al 20%.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-A,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Investigar referencias y alternativas,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Revisar mercado, ThingsBoard, normativa minera y buenas prácticas similares.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-B,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Entrevistar usuarios y stakeholders,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Conversaciones con operaciones, geotecnia, TI, gerencia y mantenimiento.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-C,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Revisar fuentes del prototipo,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Código fuente, APIs, pantallas reales, documentación y datos de prueba existentes.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-D,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Ejecutar pruebas en el prototipo,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Navegar el módulo en la app, registrar bugs, medir tiempos y validar flujos clave.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-E,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Dual-Stream Telemetría [S2] — Retroalimentación y cierre al 20%,"MÓDULO DEL MENÚ: Dual-Stream Telemetría [S2]
Grupo: Monitoreo en tiempo real

QUÉ HACE (en simple): Flujo dual de datos en alta frecuencia para telemetría avanzada (Kinesis/Kafka demo).

ACTIVIDAD DE ESTA TAREA: Acta PoC, lecciones aprendidas, lista de mejoras para Etapa 1 y confirmación 20% avance.

Referencia técnica (prototipo): TelemetryDashboard, QuestDB/TimescaleDB en tiempo real.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"SENSORES,DATOS,ARQUITECTURA,GESTION_PROYECTO",3,E0-M08-F,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Estabilidad de Talud — Entender necesidades y alcance,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Qué problema resuelve este módulo, quién lo usa en mina y qué significa tenerlo al 20%.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-A,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Estabilidad de Talud — Investigar referencias y alternativas,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Revisar mercado, ThingsBoard, normativa minera y buenas prácticas similares.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-B,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Estabilidad de Talud — Entrevistar usuarios y stakeholders,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Conversaciones con operaciones, geotecnia, TI, gerencia y mantenimiento.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-C,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Estabilidad de Talud — Revisar fuentes del prototipo,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Código fuente, APIs, pantallas reales, documentación y datos de prueba existentes.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-16,2026-03-26,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-D,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S3,Marzo,Por etapa
PoC: Estabilidad de Talud — Ejecutar pruebas en el prototipo,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Navegar el módulo en la app, registrar bugs, medir tiempos y validar flujos clave.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-23,2026-04-02,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-E,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S4,Marzo,Por etapa
PoC: Estabilidad de Talud — Retroalimentación y cierre al 20%,"MÓDULO DEL MENÚ: Estabilidad de Talud
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Gráficos de inclinómetros para detectar movimiento en taludes y estructuras.

ACTIVIDAD DE ESTA TAREA: Acta PoC, lecciones aprendidas, lista de mejoras para Etapa 1 y confirmación 20% avance.

Referencia técnica (prototipo): InclinometerCharts, GeotechWorkbench, alertas geotécnicas.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-23,2026-04-02,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M09-F,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S4,Marzo,Por etapa
PoC: Desplazamiento Acumulado — Entender necesidades y alcance,"MÓDULO DEL MENÚ: Desplazamiento Acumulado
Grupo: Geotecnia y modelado 3D

QUÉ HACE (en simple): Historial de desplazamientos acumulados para análisis de deformación en mina.

ACTIVIDAD DE ESTA TAREA: Qué problema resuelve este módulo, quién lo usa en mina y qué significa tenerlo al 20%.

Referencia técnica (prototipo): DisplacementCharts, series temporales, umbrales de alerta.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-03-23,2026-04-02,"MAPAS,SENSORES,ARQUITECTURA,GESTION_PROYECTO",3,E0-M10-A,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S4,Marzo,Por etapa
